"CIK","CompanyName","EIN","StateOfIncorp","FiscalYearEnd","Type","Act","FileNo","FilmNo","BusinessAddress","MailingAddress","Filings","Format","Description","Filing Date","File/Film Num.","Link"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-21-003965 (33 Act)  Size: 8 KB","2021-08-20","","https://www.sec.gov/Archives/edgar/data/1585479/000090266421003965/0000902664-21-003965-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-20-003150 (33 Act)  Size: 8 KB","2020-08-21","","https://www.sec.gov/Archives/edgar/data/1585479/000090266420003150/0000902664-20-003150-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-19-242134 (40 Act)  Size: 508 KB","2019-09-10","","https://www.sec.gov/Archives/edgar/data/1585479/000119312519242134/0001193125-19-242134-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-19-003527 (33 Act)  Size: 8 KB","2019-08-23","","https://www.sec.gov/Archives/edgar/data/1585479/000090266419003527/0000902664-19-003527-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-19-164217 (40 Act)  Size: 507 KB","2019-06-03","","https://www.sec.gov/Archives/edgar/data/1585479/000119312519164217/0001193125-19-164217-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","40-APP","Documents","Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-18-306008 (40 Act)  Size: 497 KB","2018-10-24","","https://www.sec.gov/Archives/edgar/data/1585479/000119312518306008/0001193125-18-306008-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","40-APP","Documents","Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-18-296895 (40 Act)  Size: 503 KB","2018-10-10","","https://www.sec.gov/Archives/edgar/data/1585479/000119312518296895/0001193125-18-296895-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-18-003278 (33 Act)  Size: 8 KB","2018-08-24","","https://www.sec.gov/Archives/edgar/data/1585479/000090266418003278/0000902664-18-003278-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-17-003436 (33 Act)  Size: 8 KB","2017-08-25","","https://www.sec.gov/Archives/edgar/data/1585479/000090266417003436/0000902664-17-003436-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-16-008023 (33 Act)  Size: 8 KB","2016-08-26","","https://www.sec.gov/Archives/edgar/data/1585479/000090266416008023/0000902664-16-008023-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-15-003509 (33 Act)  Size: 8 KB","2015-08-28","","https://www.sec.gov/Archives/edgar/data/1585479/000090266415003509/0000902664-15-003509-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-14-003688 (33 Act)  Size: 8 KB","2014-08-28","","https://www.sec.gov/Archives/edgar/data/1585479/000090266414003688/0000902664-14-003688-index.htm"
"0001585479","Blackstone Strategic Opportunity Offshore (E) Fund Ltd.CIK#:0001585479 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06, 3C, and 3C.7 Acc-no: 0000902664-13-003216 (33 Act)  Size: 7 KB","2013-09-13","","https://www.sec.gov/Archives/edgar/data/1585479/000090266413003216/0000902664-13-003216-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-19-028259 (34 Act)  Size: 41 KB","2019-11-27","","https://www.sec.gov/Archives/edgar/data/1587084/000089924319028259/0000899243-19-028259-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-19-024260 (34 Act)  Size: 41 KB","2019-09-25","","https://www.sec.gov/Archives/edgar/data/1587084/000089924319024260/0000899243-19-024260-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-19-018531 (34 Act)  Size: 41 KB","2019-06-28","","https://www.sec.gov/Archives/edgar/data/1587084/000089924319018531/0000899243-19-018531-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-19-015639 (34 Act)  Size: 40 KB","2019-06-05","","https://www.sec.gov/Archives/edgar/data/1587084/000089924319015639/0000899243-19-015639-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-19-009051 (34 Act)  Size: 40 KB","2019-03-27","","https://www.sec.gov/Archives/edgar/data/1587084/000089924319009051/0000899243-19-009051-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-027643 (34 Act)  Size: 64 KB","2016-08-18","","https://www.sec.gov/Archives/edgar/data/1587084/000089924316027643/0000899243-16-027643-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-026622 (34 Act)  Size: 63 KB","2016-08-09","","https://www.sec.gov/Archives/edgar/data/1587084/000089924316026622/0000899243-16-026622-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-024803 (34 Act)  Size: 62 KB","2016-07-08","","https://www.sec.gov/Archives/edgar/data/1587084/000089924316024803/0000899243-16-024803-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-019424 (34 Act)  Size: 63 KB","2016-05-06","","https://www.sec.gov/Archives/edgar/data/1587084/000089924316019424/0000899243-16-019424-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-15-007929 (34 Act)  Size: 62 KB","2015-11-10","","https://www.sec.gov/Archives/edgar/data/1587084/000089924315007929/0000899243-15-007929-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-033151 (34 Act)  Size: 62 KB","2015-04-08","","https://www.sec.gov/Archives/edgar/data/1587084/000120919115033151/0001209191-15-033151-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-030501 (34 Act)  Size: 68 KB","2015-03-31","","https://www.sec.gov/Archives/edgar/data/1587084/000120919115030501/0001209191-15-030501-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4/A","Documents","[Amend] Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-005702 (34 Act)  Size: 68 KB","2015-01-22","","https://www.sec.gov/Archives/edgar/data/1587084/000120919115005702/0001209191-15-005702-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-005499 (34 Act)  Size: 67 KB","2015-01-21","","https://www.sec.gov/Archives/edgar/data/1587084/000120919115005499/0001209191-15-005499-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-036784 (34 Act)  Size: 53 KB","2014-11-18","","https://www.sec.gov/Archives/edgar/data/1587084/000118143114036784/0001181431-14-036784-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-036775 (34 Act)  Size: 76 KB","2014-11-18","","https://www.sec.gov/Archives/edgar/data/1587084/000118143114036775/0001181431-14-036775-index.htm"
"0001587084","Blackstone Family Real Estate Partnership VII-SMD L.P.CIK#:0001587084 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-026233 (34 Act)  Size: 49 KB","2014-07-03","","https://www.sec.gov/Archives/edgar/data/1587084/000118143114026233/0001181431-14-026233-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-027640 (34 Act)  Size: 63 KB","2016-08-18","","https://www.sec.gov/Archives/edgar/data/1587189/000089924316027640/0000899243-16-027640-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-026621 (34 Act)  Size: 62 KB","2016-08-09","","https://www.sec.gov/Archives/edgar/data/1587189/000089924316026621/0000899243-16-026621-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-025825 (34 Act)  Size: 22 KB","2016-07-28","","https://www.sec.gov/Archives/edgar/data/1587189/000089924316025825/0000899243-16-025825-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-024806 (34 Act)  Size: 61 KB","2016-07-08","","https://www.sec.gov/Archives/edgar/data/1587189/000089924316024806/0000899243-16-024806-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-022842 (34 Act)  Size: 22 KB","2016-06-14","","https://www.sec.gov/Archives/edgar/data/1587189/000089924316022842/0000899243-16-022842-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-019425 (34 Act)  Size: 62 KB","2016-05-06","","https://www.sec.gov/Archives/edgar/data/1587189/000089924316019425/0000899243-16-019425-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-15-010151 (34 Act)  Size: 22 KB","2015-12-18","","https://www.sec.gov/Archives/edgar/data/1587189/000089924315010151/0000899243-15-010151-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-15-007928 (34 Act)  Size: 61 KB","2015-11-10","","https://www.sec.gov/Archives/edgar/data/1587189/000089924315007928/0000899243-15-007928-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-036732 (34 Act)  Size: 22 KB","2015-04-28","","https://www.sec.gov/Archives/edgar/data/1587189/000120919115036732/0001209191-15-036732-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-033152 (34 Act)  Size: 61 KB","2015-04-08","","https://www.sec.gov/Archives/edgar/data/1587189/000120919115033152/0001209191-15-033152-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-030502 (34 Act)  Size: 68 KB","2015-03-31","","https://www.sec.gov/Archives/edgar/data/1587189/000120919115030502/0001209191-15-030502-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-015481 (34 Act)  Size: 22 KB","2015-02-18","","https://www.sec.gov/Archives/edgar/data/1587189/000120919115015481/0001209191-15-015481-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4/A","Documents","[Amend] Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-005712 (34 Act)  Size: 67 KB","2015-01-22","","https://www.sec.gov/Archives/edgar/data/1587189/000120919115005712/0001209191-15-005712-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-005498 (34 Act)  Size: 67 KB","2015-01-21","","https://www.sec.gov/Archives/edgar/data/1587189/000120919115005498/0001209191-15-005498-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-14-077860 (34 Act)  Size: 25 KB","2014-12-23","","https://www.sec.gov/Archives/edgar/data/1587189/000120919114077860/0001209191-14-077860-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-036780 (34 Act)  Size: 51 KB","2014-11-18","","https://www.sec.gov/Archives/edgar/data/1587189/000118143114036780/0001181431-14-036780-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-036779 (34 Act)  Size: 74 KB","2014-11-18","","https://www.sec.gov/Archives/edgar/data/1587189/000118143114036779/0001181431-14-036779-index.htm"
"0001587189","Blackstone Retail Transaction II Holdco L.P.CIK#:0001587189 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-026237 (34 Act)  Size: 51 KB","2014-07-03","","https://www.sec.gov/Archives/edgar/data/1587189/000118143114026237/0001181431-14-026237-index.htm"
"0001587190","Blackstone Real Estate Partners VII.F (AV) L.P.CIK#:0001587190 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-027647 (34 Act)  Size: 64 KB","2016-08-18","","https://www.sec.gov/Archives/edgar/data/1587190/000089924316027647/0000899243-16-027647-index.htm"
"0001587190","Blackstone Real Estate Partners VII.F (AV) L.P.CIK#:0001587190 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-026626 (34 Act)  Size: 63 KB","2016-08-09","","https://www.sec.gov/Archives/edgar/data/1587190/000089924316026626/0000899243-16-026626-index.htm"
"0001587190","Blackstone Real Estate Partners VII.F (AV) L.P.CIK#:0001587190 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-024804 (34 Act)  Size: 62 KB","2016-07-08","","https://www.sec.gov/Archives/edgar/data/1587190/000089924316024804/0000899243-16-024804-index.htm"
"0001587190","Blackstone Real Estate Partners VII.F (AV) L.P.CIK#:0001587190 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-019426 (34 Act)  Size: 63 KB","2016-05-06","","https://www.sec.gov/Archives/edgar/data/1587190/000089924316019426/0000899243-16-019426-index.htm"
"0001587190","Blackstone Real Estate Partners VII.F (AV) L.P.CIK#:0001587190 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-15-007933 (34 Act)  Size: 62 KB","2015-11-10","","https://www.sec.gov/Archives/edgar/data/1587190/000089924315007933/0000899243-15-007933-index.htm"
"0001587190","Blackstone Real Estate Partners VII.F (AV) L.P.CIK#:0001587190 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-033148 (34 Act)  Size: 62 KB","2015-04-08","","https://www.sec.gov/Archives/edgar/data/1587190/000120919115033148/0001209191-15-033148-index.htm"
"0001587190","Blackstone Real Estate Partners VII.F (AV) L.P.CIK#:0001587190 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-030512 (34 Act)  Size: 69 KB","2015-03-31","","https://www.sec.gov/Archives/edgar/data/1587190/000120919115030512/0001209191-15-030512-index.htm"
"0001587190","Blackstone Real Estate Partners VII.F (AV) L.P.CIK#:0001587190 (see all company filings)","","","","","","","","","","4/A","Documents","[Amend] Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-005706 (34 Act)  Size: 68 KB","2015-01-22","","https://www.sec.gov/Archives/edgar/data/1587190/000120919115005706/0001209191-15-005706-index.htm"
"0001587190","Blackstone Real Estate Partners VII.F (AV) L.P.CIK#:0001587190 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-005503 (34 Act)  Size: 68 KB","2015-01-21","","https://www.sec.gov/Archives/edgar/data/1587190/000120919115005503/0001209191-15-005503-index.htm"
"0001587190","Blackstone Real Estate Partners VII.F (AV) L.P.CIK#:0001587190 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-036781 (34 Act)  Size: 54 KB","2014-11-18","","https://www.sec.gov/Archives/edgar/data/1587190/000118143114036781/0001181431-14-036781-index.htm"
"0001587190","Blackstone Real Estate Partners VII.F (AV) L.P.CIK#:0001587190 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-036776 (34 Act)  Size: 77 KB","2014-11-18","","https://www.sec.gov/Archives/edgar/data/1587190/000118143114036776/0001181431-14-036776-index.htm"
"0001587190","Blackstone Real Estate Partners VII.F (AV) L.P.CIK#:0001587190 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-026235 (34 Act)  Size: 51 KB","2014-07-03","","https://www.sec.gov/Archives/edgar/data/1587190/000118143114026235/0001181431-14-026235-index.htm"
"0001587211","Blackstone Real Estate Holdings VII -ESC L.P.CIK#:0001587211 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-027643 (34 Act)  Size: 64 KB","2016-08-18","","https://www.sec.gov/Archives/edgar/data/1587211/000089924316027643/0000899243-16-027643-index.htm"
"0001587211","Blackstone Real Estate Holdings VII -ESC L.P.CIK#:0001587211 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-026622 (34 Act)  Size: 63 KB","2016-08-09","","https://www.sec.gov/Archives/edgar/data/1587211/000089924316026622/0000899243-16-026622-index.htm"
"0001587211","Blackstone Real Estate Holdings VII -ESC L.P.CIK#:0001587211 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-024803 (34 Act)  Size: 62 KB","2016-07-08","","https://www.sec.gov/Archives/edgar/data/1587211/000089924316024803/0000899243-16-024803-index.htm"
"0001587211","Blackstone Real Estate Holdings VII -ESC L.P.CIK#:0001587211 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-019424 (34 Act)  Size: 63 KB","2016-05-06","","https://www.sec.gov/Archives/edgar/data/1587211/000089924316019424/0000899243-16-019424-index.htm"
"0001587211","Blackstone Real Estate Holdings VII -ESC L.P.CIK#:0001587211 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-15-007929 (34 Act)  Size: 62 KB","2015-11-10","","https://www.sec.gov/Archives/edgar/data/1587211/000089924315007929/0000899243-15-007929-index.htm"
"0001587211","Blackstone Real Estate Holdings VII -ESC L.P.CIK#:0001587211 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-033151 (34 Act)  Size: 62 KB","2015-04-08","","https://www.sec.gov/Archives/edgar/data/1587211/000120919115033151/0001209191-15-033151-index.htm"
"0001587211","Blackstone Real Estate Holdings VII -ESC L.P.CIK#:0001587211 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-030501 (34 Act)  Size: 68 KB","2015-03-31","","https://www.sec.gov/Archives/edgar/data/1587211/000120919115030501/0001209191-15-030501-index.htm"
"0001587211","Blackstone Real Estate Holdings VII -ESC L.P.CIK#:0001587211 (see all company filings)","","","","","","","","","","4/A","Documents","[Amend] Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-005702 (34 Act)  Size: 68 KB","2015-01-22","","https://www.sec.gov/Archives/edgar/data/1587211/000120919115005702/0001209191-15-005702-index.htm"
"0001587211","Blackstone Real Estate Holdings VII -ESC L.P.CIK#:0001587211 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-005499 (34 Act)  Size: 67 KB","2015-01-21","","https://www.sec.gov/Archives/edgar/data/1587211/000120919115005499/0001209191-15-005499-index.htm"
"0001587211","Blackstone Real Estate Holdings VII -ESC L.P.CIK#:0001587211 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-036784 (34 Act)  Size: 53 KB","2014-11-18","","https://www.sec.gov/Archives/edgar/data/1587211/000118143114036784/0001181431-14-036784-index.htm"
"0001587211","Blackstone Real Estate Holdings VII -ESC L.P.CIK#:0001587211 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-036775 (34 Act)  Size: 76 KB","2014-11-18","","https://www.sec.gov/Archives/edgar/data/1587211/000118143114036775/0001181431-14-036775-index.htm"
"0001587211","Blackstone Real Estate Holdings VII -ESC L.P.CIK#:0001587211 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-026237 (34 Act)  Size: 51 KB","2014-07-03","","https://www.sec.gov/Archives/edgar/data/1587211/000118143114026237/0001181431-14-026237-index.htm"
"0001587213","Blackstone Real Estate Holdings VII L.P.CIK#:0001587213 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-027643 (34 Act)  Size: 64 KB","2016-08-18","","https://www.sec.gov/Archives/edgar/data/1587213/000089924316027643/0000899243-16-027643-index.htm"
"0001587213","Blackstone Real Estate Holdings VII L.P.CIK#:0001587213 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-026622 (34 Act)  Size: 63 KB","2016-08-09","","https://www.sec.gov/Archives/edgar/data/1587213/000089924316026622/0000899243-16-026622-index.htm"
"0001587213","Blackstone Real Estate Holdings VII L.P.CIK#:0001587213 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-024803 (34 Act)  Size: 62 KB","2016-07-08","","https://www.sec.gov/Archives/edgar/data/1587213/000089924316024803/0000899243-16-024803-index.htm"
"0001587213","Blackstone Real Estate Holdings VII L.P.CIK#:0001587213 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-019424 (34 Act)  Size: 63 KB","2016-05-06","","https://www.sec.gov/Archives/edgar/data/1587213/000089924316019424/0000899243-16-019424-index.htm"
"0001587213","Blackstone Real Estate Holdings VII L.P.CIK#:0001587213 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-15-007929 (34 Act)  Size: 62 KB","2015-11-10","","https://www.sec.gov/Archives/edgar/data/1587213/000089924315007929/0000899243-15-007929-index.htm"
"0001587213","Blackstone Real Estate Holdings VII L.P.CIK#:0001587213 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-033151 (34 Act)  Size: 62 KB","2015-04-08","","https://www.sec.gov/Archives/edgar/data/1587213/000120919115033151/0001209191-15-033151-index.htm"
"0001587213","Blackstone Real Estate Holdings VII L.P.CIK#:0001587213 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-030501 (34 Act)  Size: 68 KB","2015-03-31","","https://www.sec.gov/Archives/edgar/data/1587213/000120919115030501/0001209191-15-030501-index.htm"
"0001587213","Blackstone Real Estate Holdings VII L.P.CIK#:0001587213 (see all company filings)","","","","","","","","","","4/A","Documents","[Amend] Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-005702 (34 Act)  Size: 68 KB","2015-01-22","","https://www.sec.gov/Archives/edgar/data/1587213/000120919115005702/0001209191-15-005702-index.htm"
