"CIK","CompanyName","EIN","StateOfIncorp","FiscalYearEnd","Type","Act","FileNo","FilmNo","BusinessAddress","MailingAddress","Filings","Format","Description","Filing Date","File/Film Num.","Link"
"0001923740","Blackstone Real Estate Partners X.F L.P.CIK#:0001923740 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001923740-22-000001 (33 Act)  Size: 24 KB","2022-05-03","","https://www.sec.gov/Archives/edgar/data/1923740/000192374022000001/0001923740-22-000001-index.htm"
"0001923772","Blackstone Real Estate Partners X.TE.1 L.P.CIK#:0001923772 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001923772-22-000001 (33 Act)  Size: 23 KB","2022-05-03","","https://www.sec.gov/Archives/edgar/data/1923772/000192377222000001/0001923772-22-000001-index.htm"
"0001923982","Blackstone Real Estate Partners X L.P.CIK#:0001923982 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001923982-22-000001 (33 Act)  Size: 23 KB","2022-05-03","","https://www.sec.gov/Archives/edgar/data/1923982/000192398222000001/0001923982-22-000001-index.htm"
"0001924014","Blackstone Real Estate Partners X.TE.2 L.P.CIK#:0001924014 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001764691-22-000001 (33 Act)  Size: 24 KB","2022-06-30","","https://www.sec.gov/Archives/edgar/data/1924014/000176469122000001/0001764691-22-000001-index.htm"
"0001924021","Blackstone Real Estate Partners X (LUX) SCSpCIK#:0001924021 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001924021-22-000001 (33 Act)  Size: 12 KB","2022-05-03","","https://www.sec.gov/Archives/edgar/data/1924021/000192402122000001/0001924021-22-000001-index.htm"
"0001925182","Blackstone Infrastructure Partners Co-Investment 1 (Lux) SCSpCIK#:0001925182 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001925182-22-000001 (33 Act)  Size: 15 KB","2022-04-26","","https://www.sec.gov/Archives/edgar/data/1925182/000192518222000001/0001925182-22-000001-index.htm"
"0001928393","Blackstone PTI Rollover Fund L.P.CIK#:0001928393 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001928393-22-000001 (33 Act)  Size: 11 KB","2022-05-13","","https://www.sec.gov/Archives/edgar/data/1928393/000192839322000001/0001928393-22-000001-index.htm"
"0001930054","Blackstone Private Equity Strategies Fund L.P.CIK#:0001930054 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001930054-23-000001 (33 Act)  Size: 23 KB","2023-12-15","","https://www.sec.gov/Archives/edgar/data/1930054/000193005423000001/0001930054-23-000001-index.htm"
"0001931718","Blackstone Infrastructure Paragon Co-Invest L.P.CIK#:0001931718 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001931718-23-000001 (33 Act)  Size: 15 KB","2023-12-14","","https://www.sec.gov/Archives/edgar/data/1931718/000193171823000001/0001931718-23-000001-index.htm"
"0001931718","Blackstone Infrastructure Paragon Co-Invest L.P.CIK#:0001931718 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001931718-22-000001 (33 Act)  Size: 15 KB","2022-10-06","","https://www.sec.gov/Archives/edgar/data/1931718/000193171822000001/0001931718-22-000001-index.htm"
"0001933459","Blackstone Energy Transition Partners IV L.P.CIK#:0001933459 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001933459-24-000001 (33 Act)  Size: 16 KB","2024-03-28","","https://www.sec.gov/Archives/edgar/data/1933459/000193345924000001/0001933459-24-000001-index.htm"
"0001933459","Blackstone Energy Transition Partners IV L.P.CIK#:0001933459 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06c, 3C, and 3C.7 Acc-no: 0001933459-22-000001 (33 Act)  Size: 15 KB","2022-06-27","","https://www.sec.gov/Archives/edgar/data/1933459/000193345922000001/0001933459-22-000001-index.htm"
"0001933783","Blackstone East 3700, LLCCIK#:0001933783 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, item 06b Acc-no: 0001933783-22-000001 (33 Act)  Size: 6 KB","2022-06-16","","https://www.sec.gov/Archives/edgar/data/1933783/000193378322000001/0001933783-22-000001-index.htm"
"0001934051","Blackstone Energy Transition Partners IV (LUX) SCSpCIK#:0001934051 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001934051-24-000001 (33 Act)  Size: 16 KB","2024-03-28","","https://www.sec.gov/Archives/edgar/data/1934051/000193405124000001/0001934051-24-000001-index.htm"
"0001934051","Blackstone Energy Transition Partners IV (LUX) SCSpCIK#:0001934051 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06c, 3C, and 3C.7 Acc-no: 0001934051-22-000001 (33 Act)  Size: 15 KB","2022-06-27","","https://www.sec.gov/Archives/edgar/data/1934051/000193405122000001/0001934051-22-000001-index.htm"
"0001935995","Blackstone Real Estate Partners X.TE.3 L.P.CIK#:0001935995 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001935995-22-000002 (33 Act)  Size: 24 KB","2022-06-30","","https://www.sec.gov/Archives/edgar/data/1935995/000193599522000002/0001935995-22-000002-index.htm"
"0001937830","Blackstone Infrastructure Partners (Supplemental Account I-A) L.P.CIK#:0001937830 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001937830-23-000001 (33 Act)  Size: 15 KB","2023-01-18","","https://www.sec.gov/Archives/edgar/data/1937830/000193783023000001/0001937830-23-000001-index.htm"
"0001938950","Blackstone Supplemental Account - O L.P.CIK#:0001938950 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001938950-25-000002 (33 Act)  Size: 14 KB","2025-05-30","","https://www.sec.gov/Archives/edgar/data/1938950/000193895025000002/0001938950-25-000002-index.htm"
"0001938950","Blackstone Supplemental Account - O L.P.CIK#:0001938950 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001938950-23-000001 (33 Act)  Size: 14 KB","2023-02-15","","https://www.sec.gov/Archives/edgar/data/1938950/000193895023000001/0001938950-23-000001-index.htm"
"0001938951","Blackstone Green Private Credit Fund III LPCIK#:0001938951 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001938951-22-000001 (33 Act)  Size: 16 KB","2022-07-27","","https://www.sec.gov/Archives/edgar/data/1938951/000193895122000001/0001938951-22-000001-index.htm"
"0001938952","Blackstone Green Private Credit Feeder Fund III LPCIK#:0001938952 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001938952-22-000001 (33 Act)  Size: 16 KB","2022-07-27","","https://www.sec.gov/Archives/edgar/data/1938952/000193895222000001/0001938952-22-000001-index.htm"
"0001939544","Blackstone Aspen Co-Invest L.P.CIK#:0001939544 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001939544-22-000001 (33 Act)  Size: 13 KB","2022-07-26","","https://www.sec.gov/Archives/edgar/data/1939544/000193954422000001/0001939544-22-000001-index.htm"
"0001939568","Blackstone Real Estate Partners X.TE.4 L.P.CIK#:0001939568 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001939568-22-000001 (33 Act)  Size: 24 KB","2022-07-27","","https://www.sec.gov/Archives/edgar/data/1939568/000193956822000001/0001939568-22-000001-index.htm"
"0001939576","Blackstone Silver Co-Invest (CYM) L.P.CIK#:0001939576 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001939576-22-000001 (33 Act)  Size: 12 KB","2022-09-15","","https://www.sec.gov/Archives/edgar/data/1939576/000193957622000001/0001939576-22-000001-index.htm"
"0001939645","Blackstone Property Partners Abacus Co-Investment L.P.CIK#:0001939645 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001939645-22-000001 (33 Act)  Size: 23 KB","2022-07-27","","https://www.sec.gov/Archives/edgar/data/1939645/000193964522000001/0001939645-22-000001-index.htm"
"0001939646","Blackstone Property Partners Abacus Co-Investment 2 L.P.CIK#:0001939646 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001939646-22-000001 (33 Act)  Size: 23 KB","2022-07-27","","https://www.sec.gov/Archives/edgar/data/1939646/000193964622000001/0001939646-22-000001-index.htm"
"0001943508","Blackstone Green Private Credit Feeder Fund III-E LPCIK#:0001943508 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001943508-22-000001 (33 Act)  Size: 15 KB","2022-09-28","","https://www.sec.gov/Archives/edgar/data/1943508/000194350822000001/0001943508-22-000001-index.htm"
"0001943509","Blackstone Green Private Credit Fund III-E LPCIK#:0001943509 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001943509-22-000001 (33 Act)  Size: 15 KB","2022-09-28","","https://www.sec.gov/Archives/edgar/data/1943509/000194350922000001/0001943509-22-000001-index.htm"
"0001943694","Blackstone BGREEN III Co-Investment Fund C LPCIK#:0001943694 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001943694-22-000001 (33 Act)  Size: 15 KB","2022-09-28","","https://www.sec.gov/Archives/edgar/data/1943694/000194369422000001/0001943694-22-000001-index.htm"
"0001945213","Blackstone Real Estate Debt Strategies V (LUX) SCSpCIK#:0001945213 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001945213-22-000001 (33 Act)  Size: 28 KB","2022-10-20","","https://www.sec.gov/Archives/edgar/data/1945213/000194521322000001/0001945213-22-000001-index.htm"
"0001945214","Blackstone Real Estate Debt Strategies V (Feeder Fund) (LUX) SCSpCIK#:0001945214 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001945214-22-000001 (33 Act)  Size: 30 KB","2022-10-20","","https://www.sec.gov/Archives/edgar/data/1945214/000194521422000001/0001945214-22-000001-index.htm"
"0001945219","Blackstone Real Estate Debt Strategies V L.P.CIK#:0001945219 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001945219-22-000001 (33 Act)  Size: 27 KB","2022-10-20","","https://www.sec.gov/Archives/edgar/data/1945219/000194521922000001/0001945219-22-000001-index.htm"
"0001945221","Blackstone Real Estate Debt Strategies V (Feeder Fund) L.P.CIK#:0001945221 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001945221-22-000001 (33 Act)  Size: 27 KB","2022-10-20","","https://www.sec.gov/Archives/edgar/data/1945221/000194522122000001/0001945221-22-000001-index.htm"
"0001951187","Blackstone CHPE Co-Invest L.P.CIK#:0001951187 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001951187-22-000001 (33 Act)  Size: 12 KB","2022-10-24","","https://www.sec.gov/Archives/edgar/data/1951187/000195118722000001/0001951187-22-000001-index.htm"
"0001953940","Blackstone Private Equity Strategies Fund (TE) L.P.CIK#:0001953940 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001953940-23-000001 (33 Act)  Size: 13 KB","2023-12-21","","https://www.sec.gov/Archives/edgar/data/1953940/000195394023000001/0001953940-23-000001-index.htm"
"0001954210","Blackstone European Senior Debt Fund III Levered SCSpCIK#:0001954210 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001954210-22-000001 (33 Act)  Size: 12 KB","2022-12-14","","https://www.sec.gov/Archives/edgar/data/1954210/000195421022000001/0001954210-22-000001-index.htm"
"0001954211","Blackstone European Senior Debt Fund III Feeder SCSpCIK#:0001954211 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001954212-22-000002 (33 Act)  Size: 12 KB","2022-12-14","","https://www.sec.gov/Archives/edgar/data/1954211/000195421222000002/0001954212-22-000002-index.htm"
"0001954212","Blackstone European Senior Debt Fund III SCSpCIK#:0001954212 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001954212-22-000001 (33 Act)  Size: 12 KB","2022-12-14","","https://www.sec.gov/Archives/edgar/data/1954212/000195421222000001/0001954212-22-000001-index.htm"
"0001954322","Blackstone European Senior Debt Fund III Levered Feeder SCSpCIK#:0001954322 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001954322-22-000001 (33 Act)  Size: 12 KB","2022-12-14","","https://www.sec.gov/Archives/edgar/data/1954322/000195432222000001/0001954322-22-000001-index.htm"
"0001954378","Blackstone Real Estate Partners X (iCapital), L.P.CIK#:0001954378 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000897069-22-000639 (33 Act)  Size: 8 KB","2022-11-18","","https://www.sec.gov/Archives/edgar/data/1954378/000089706922000639/0000897069-22-000639-index.htm"
"0001959951","Blackstone F-Eleven Partners L.P.CIK#:0001959951 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001959951-23-000001 (33 Act)  Size: 12 KB","2023-01-12","","https://www.sec.gov/Archives/edgar/data/1959951/000195995123000001/0001959951-23-000001-index.htm"
"0001959993","Blackstone Intrepid Partners (CYM) Feeder L.P.CIK#:0001959993 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001959993-22-000001 (33 Act)  Size: 12 KB","2022-12-30","","https://www.sec.gov/Archives/edgar/data/1959993/000195999322000001/0001959993-22-000001-index.htm"
"0001962268","Blackstone Emerald Co-Invest L.P.CIK#:0001962268 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001962268-23-000001 (33 Act)  Size: 13 KB","2023-02-24","","https://www.sec.gov/Archives/edgar/data/1962268/000196226823000001/0001962268-23-000001-index.htm"
"0001963234","Blackstone ISG Investment Partners - R (BMU) L.P.CIK#:0001963234 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, 3C.6, and 3C.7 Acc-no: 0001963234-23-000002 (33 Act)  Size: 7 KB","2023-02-15","","https://www.sec.gov/Archives/edgar/data/1963234/000196323423000002/0001963234-23-000002-index.htm"
"0001966303","Blackstone Infrastructure Partners Europe F (CYM) L.P.CIK#:0001966303 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001966303-23-000001 (33 Act)  Size: 16 KB","2023-12-28","","https://www.sec.gov/Archives/edgar/data/1966303/000196630323000001/0001966303-23-000001-index.htm"
"0001966317","Blackstone Infrastructure Partners Europe (CYM) L.P.CIK#:0001966317 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001966317-23-000001 (33 Act)  Size: 16 KB","2023-12-28","","https://www.sec.gov/Archives/edgar/data/1966317/000196631723000001/0001966317-23-000001-index.htm"
"0001966353","Blackstone Infrastructure Partners Europe (LUX) SCSpCIK#:0001966353 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001966353-23-000001 (33 Act)  Size: 10 KB","2023-12-28","","https://www.sec.gov/Archives/edgar/data/1966353/000196635323000001/0001966353-23-000001-index.htm"
"0001968235","Blackstone Infrastructure Hogan Co-Invest 3 EUR (CYM) L.P.CIK#:0001968235 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001968235-23-000001 (33 Act)  Size: 14 KB","2023-06-15","","https://www.sec.gov/Archives/edgar/data/1968235/000196823523000001/0001968235-23-000001-index.htm"
"0001971152","Blackstone Infrastructure Hogan Co-Invest 2 (CYM) L.P.CIK#:0001971152 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001971152-23-000002 (33 Act)  Size: 14 KB","2023-06-15","","https://www.sec.gov/Archives/edgar/data/1971152/000197115223000002/0001971152-23-000002-index.htm"
"0001971166","Blackstone Rated Senior Direct Lending Fund LPCIK#:0001971166 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-23-000847 (33 Act)  Size: 13 KB","2023-03-30","","https://www.sec.gov/Archives/edgar/data/1971166/000095014223000847/0000950142-23-000847-index.htm"
"0001972996","Blackstone BGREEN III Co-Investment Fund A LPCIK#:0001972996 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001972996-23-000001 (33 Act)  Size: 15 KB","2023-04-19","","https://www.sec.gov/Archives/edgar/data/1972996/000197299623000001/0001972996-23-000001-index.htm"
"0001980108","Blackstone CLO Mezzanine Fund LPCIK#:0001980108 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-23-001679 (33 Act)  Size: 13 KB","2023-06-13","","https://www.sec.gov/Archives/edgar/data/1980108/000095014223001679/0000950142-23-001679-index.htm"
"0001981356","Blackstone Real Estate Partners Europe VII SCSpCIK#:0001981356 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001981356-23-000001 (33 Act)  Size: 12 KB","2023-06-29","","https://www.sec.gov/Archives/edgar/data/1981356/000198135623000001/0001981356-23-000001-index.htm"
"0001984043","Blackstone Infrastructure Green Co-Invest 2 L.P.CIK#:0001984043 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001984043-23-000001 (33 Act)  Size: 15 KB","2023-07-11","","https://www.sec.gov/Archives/edgar/data/1984043/000198404323000001/0001984043-23-000001-index.htm"
"0001990383","Blackstone Tactical Opportunities Fund (Matrix Co-Invest) L.P.CIK#:0001990383 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001990383-23-000001 (33 Act)  Size: 11 KB","2023-08-21","","https://www.sec.gov/Archives/edgar/data/1990383/000199038323000001/0001990383-23-000001-index.htm"
"0001990504","Blackstone Tactical Opportunities Fund (Barakan Co-Invest) (CYM) L.P.CIK#:0001990504 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001990504-23-000002 (33 Act)  Size: 12 KB","2023-08-21","","https://www.sec.gov/Archives/edgar/data/1990504/000199050423000002/0001990504-23-000002-index.htm"
"0001991783","Blackstone Infrastructure Partners IRH-G L.P.CIK#:0001991783 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001991783-23-000001 (33 Act)  Size: 16 KB","2023-12-14","","https://www.sec.gov/Archives/edgar/data/1991783/000199178323000001/0001991783-23-000001-index.htm"
"0001991990","Blackstone Technology Senior Direct Lending Fund LPCIK#:0001991990 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001999750-23-000001 (33 Act)  Size: 10 KB","2023-11-09","","https://www.sec.gov/Archives/edgar/data/1991990/000199975023000001/0001999750-23-000001-index.htm"
"0001991991","Blackstone Technology Senior Direct Lending Feeder Fund LPCIK#:0001991991 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001991991-23-000001 (33 Act)  Size: 10 KB","2023-11-09","","https://www.sec.gov/Archives/edgar/data/1991991/000199199123000001/0001991991-23-000001-index.htm"
"0001992060","Blackstone Senior Direct Lending Fund LP - Series I-UnleveredCIK#:0001992060 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001992060-23-000001 (33 Act)  Size: 12 KB","2023-10-19","","https://www.sec.gov/Archives/edgar/data/1992060/000199206023000001/0001992060-23-000001-index.htm"
"0001992061","Blackstone Senior Direct Lending Fund LP - Series I-LeveredCIK#:0001992061 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001992061-23-000002 (33 Act)  Size: 12 KB","2023-10-19","","https://www.sec.gov/Archives/edgar/data/1992061/000199206123000002/0001992061-23-000002-index.htm"
"0001992172","Blackstone Senior Direct Lending Feeder Fund LP - Series I-UnleveredCIK#:0001992172 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001992060-23-000002 (33 Act)  Size: 12 KB","2023-10-19","","https://www.sec.gov/Archives/edgar/data/1992172/000199206023000002/0001992060-23-000002-index.htm"
"0001992173","Blackstone Senior Direct Lending Feeder Fund LP - Series I-LeveredCIK#:0001992173 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001992173-23-000001 (33 Act)  Size: 12 KB","2023-10-19","","https://www.sec.gov/Archives/edgar/data/1992173/000199217323000001/0001992173-23-000001-index.htm"
"0001994722","Blackstone Multi-Asset Credit Fund (Delaware) LPCIK#:0001994722 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001994722-23-000001 (33 Act)  Size: 7 KB","2023-11-30","","https://www.sec.gov/Archives/edgar/data/1994722/000199472223000001/0001994722-23-000001-index.htm"
"0001994731","Blackstone Multi-Asset Credit Fund (Cayman) 1-A LPCIK#:0001994731 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001994731-23-000001 (33 Act)  Size: 7 KB","2023-11-30","","https://www.sec.gov/Archives/edgar/data/1994731/000199473123000001/0001994731-23-000001-index.htm"
"0001994850","Blackstone Multi-Asset Credit Fund (Cayman) 1-B LPCIK#:0001994850 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001994850-23-000001 (33 Act)  Size: 7 KB","2023-11-30","","https://www.sec.gov/Archives/edgar/data/1994850/000199485023000001/0001994850-23-000001-index.htm"
"0001994853","Blackstone Multi-Asset Credit Fund (Cayman) 1-C LPCIK#:0001994853 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001994853-23-000001 (33 Act)  Size: 7 KB","2023-11-30","","https://www.sec.gov/Archives/edgar/data/1994853/000199485323000001/0001994853-23-000001-index.htm"
"0001996536","BXC BGREEN III Parallel Co-Invest Fund SE II LPCIK#:0001996536 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001996536-23-000001 (33 Act)  Size: 15 KB","2023-11-13","","https://www.sec.gov/Archives/edgar/data/1996536/000199653623000001/0001996536-23-000001-index.htm"
"0001996698","Blackstone Senior Direct Lending Fund LP - Series I-CurrencyCIK#:0001996698 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001996698-23-000001 (33 Act)  Size: 12 KB","2023-10-19","","https://www.sec.gov/Archives/edgar/data/1996698/000199669823000001/0001996698-23-000001-index.htm"
"0001996712","Blackstone Senior Direct Lending Feeder Fund LP - Series I-CurrencyCIK#:0001996712 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001996712-23-000001 (33 Act)  Size: 12 KB","2023-10-19","","https://www.sec.gov/Archives/edgar/data/1996712/000199671223000001/0001996712-23-000001-index.htm"
"0001998032","Blackstone Fireworks Partners L.P.CIK#:0001998032 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001998032-23-000001 (33 Act)  Size: 13 KB","2023-11-03","","https://www.sec.gov/Archives/edgar/data/1998032/000199803223000001/0001998032-23-000001-index.htm"
"0001999030","Blackstone Senior Direct Lending Fund (LUX) SICAV-RAIF SCSp - Series I-LeveredCIK#:0001999030 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001999030-23-000002 (33 Act)  Size: 11 KB","2023-12-22","","https://www.sec.gov/Archives/edgar/data/1999030/000199903023000002/0001999030-23-000002-index.htm"
"0001999031","Blackstone Senior Direct Lending Feeder Fund (LUX) SICAV-RAIF SCSp - Series I-LeveredCIK#:0001999031 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001999031-23-000003 (33 Act)  Size: 11 KB","2023-12-22","","https://www.sec.gov/Archives/edgar/data/1999031/000199903123000003/0001999031-23-000003-index.htm"
"0001999062","Blackstone Senior Direct Lending Fund (LUX) SICAV-RAIF SCSp - Series I-UnleveredCIK#:0001999062 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001999062-23-000003 (33 Act)  Size: 11 KB","2023-12-21","","https://www.sec.gov/Archives/edgar/data/1999062/000199906223000003/0001999062-23-000003-index.htm"
"0001999065","Blackstone Senior Direct Lending Feeder Fund (LUX) SICAV-RAIF SCSp - Series I-UnleveredCIK#:0001999065 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001999065-23-000002 (33 Act)  Size: 11 KB","2023-12-22","","https://www.sec.gov/Archives/edgar/data/1999065/000199906523000002/0001999065-23-000002-index.htm"
